SKU_number,SoldCount,LowNetPrice,Revenue,Cumulative_Revenue,Cumulative_Percentage,ABC_Category
742479,3.0,103.07,309.21,228534.12000000023,22.4529578829187,A
112279,5.0,61.84,309.20000000000005,228843.32000000024,22.483336080176066,A
544417,3.0,102.99,308.96999999999997,229152.29000000024,22.513691680456173,A
705906,3.0,102.98,308.94,229461.23000000024,22.54404433330446,A
54258,3.0,102.71,308.13,229769.36000000025,22.574317405493698,A
244061,7.0,43.99,307.93,230077.29000000024,22.604570828137486,A
434930,5.0,61.57,307.85,230385.14000000025,22.634816390963103,A
527255,4.0,76.95,307.8,230692.94000000024,22.665057041402356,A
924255,7.0,43.97,307.78999999999996,231000.73000000024,22.69529670936434,A
576686,8.0,38.46,307.68,231308.41000000024,22.72552557007632,A
794927,7.0,43.82,306.74,231615.15000000023,22.75566207792472,A
462003,22.0,13.94,306.68,231921.83000000022,22.78579269090948,A
619328,9.0,33.99,305.91,232227.74000000022,22.81584765314428,A
610428,9.0,33.99,305.91,232533.65000000023,22.845902615379085,A
109901,2.0,152.94,305.88,232839.53000000023,22.875954630182072,A
224703,3.0,101.83,305.49,233145.02000000022,22.905968328371436,A
56286,1.0,304.99,304.99,233450.0100000002,22.935932902697193,A
60678,6.0,50.79,304.74,233754.7500000002,22.965872915091143,A
402586,5.0,60.84,304.20000000000005,234058.95000000022,22.995759873712394,A
1741464,8.0,37.98,303.84,234362.7900000002,23.025611463151847,A
706202,7.0,43.18,302.26,234665.05000000022,23.055307821182282,A
499083,4.0,75.54,302.16,234967.21000000022,23.08499435444,A
315452,3.0,100.37,301.11,235268.3200000002,23.11457772758413,A
587885,7.0,42.99,300.93,235569.2500000002,23.144143416137357,A
1982568,7.0,42.99,300.93,235870.1800000002,23.17370910469059,A
285514,4.0,75.22,300.88,236171.0600000002,23.203269880857462,A
52051,6.0,50.0,300.0,236471.0600000002,23.232744199024374,A
1451834,2.0,149.98,299.96,236771.0200000002,23.262214587282198,A
614769,5.0,59.99,299.95,237070.9700000002,23.29168399306275,A
613445,5.0,59.98,299.9,237370.8700000002,23.32114848645694,A
111333,6.0,49.95,299.70000000000005,237670.5700000002,23.35059333030569,A
539903,8.0,37.45,299.6,237970.17000000022,23.380028349381714,A
563705,11.0,27.09,297.99,238268.1600000002,23.40930518961691,A
286318,2.0,148.91,297.82,238565.9800000002,23.438565327738477,A
52242,9.0,33.04,297.36,238863.3400000002,23.467780271905518,A
608348,2.0,148.59,297.18,239160.5200000002,23.496977531481665,A
867891,8.0,37.14,297.12,239457.6400000002,23.526168896194175,A
528079,3.0,98.98,296.94,239754.5800000002,23.555342576315784,A
2140823,4.0,73.99,295.96,240050.54000000018,23.584419973664716,A
615421,4.0,73.99,295.96,240346.50000000017,23.61349737101365,A
191972,8.0,36.99,295.92,240642.4200000002,23.642570838453494,A
148313,4.0,73.98,295.92,240938.3400000002,23.671644305893338,A
543973,4.0,73.95,295.8,241234.1400000002,23.700705983605914,A
643396,4.0,73.94,295.76,241529.9000000002,23.729763731409403,A
237762,5.0,59.15,295.75,241825.6500000002,23.75882049673562,A
309753,4.0,73.81,295.24,242120.8900000002,23.78782715572095,A
644473,5.0,58.93,294.65,242415.54000000018,23.81677584854722,A
874161,2.0,147.13,294.26,242709.8000000002,23.845686224759874,A
179215,3.0,98.04,294.12,243003.9200000002,23.874582846290714,A
654727,6.0,48.99,293.94,243297.8600000002,23.903461783230657,A
56291,6.0,48.97,293.82,243591.6800000002,23.932328930443333,A
566025,6.0,48.97,293.82,243885.5000000002,23.96119607765601,A
539569,5.0,58.67,293.35,244178.8500000002,23.99001704843689,A
498109,4.0,73.25,293.0,244471.8500000002,24.01880363251324,A
876801,3.0,97.6,292.79999999999995,244764.6500000002,24.04757056704415,A
545850,5.0,58.44,292.2,245056.8500000002,24.076278552938724,A
111338,6.0,48.57,291.42,245348.27000000022,24.104909905606064,A
567770,5.0,58.21,291.05,245639.3200000002,24.13350490661433,A
610400,2.0,145.25,290.5,245929.8200000002,24.162045871372626,A
540446,14.0,20.74,290.35999999999996,246220.1800000002,24.190573081449106,A
625312,6.0,48.33,289.98,246510.1600000002,24.219062957389248,A
621380,2.0,144.95,289.9,246800.0600000002,24.247544973511207,A
329974,2.0,144.63,289.26,247089.3200000002,24.27596411108775,A
126822,4.0,72.21,288.84,247378.1600000002,24.304341984618848,A
621909,7.0,41.26,288.82,247666.9800000002,24.33271789319541,A
538737,2.0,144.31,288.62,247955.6000000002,24.361074152226525,A
120561,9.0,31.99,287.90999999999997,248243.5100000002,24.389360655371313,A
53983,16.0,17.99,287.84,248531.3500000002,24.417640281175192,A
874697,3.0,95.85,287.54999999999995,248818.9000000002,24.44589141513818,A
169846,4.0,71.88,287.52,249106.4200000002,24.474139601669346,A
50416,6.0,47.88,287.28000000000003,249393.7000000002,24.502364208745988,A
155399,5.0,57.45,287.25,249680.9500000002,24.530585868390805,A
868270,12.0,23.93,287.15999999999997,249968.1100000002,24.558798685740175,A
56693,4.0,71.73,286.92,250255.0300000002,24.58698792363501,A
110445,4.0,71.56,286.24,250541.2700000002,24.615110353075334,A
533756,19.0,15.06,286.14,250827.4100000002,24.64322295774294,A
535864,2.0,142.99,285.98,251113.39000000022,24.671319842774185,A
864810,2.0,142.88,285.76,251399.15000000023,24.699395113305446,A
612095,4.0,71.32,285.28,251684.43000000023,24.727423224927637,A
867016,6.0,47.54,285.24,251969.67000000022,24.755447406640734,A
111895,7.0,40.74,285.18,252254.8500000002,24.783465693490204,A
922945,11.0,25.9,284.9,252539.7500000002,24.811456470976047,A
916139,3.0,94.88,284.64,252824.39000000022,24.839421704052818,A
543841,4.0,71.01,284.04,253108.43000000023,24.86732798849325,A
1441379,1.0,283.96,283.96,253392.39000000022,24.895226413115505,A
2018078,2.0,141.58,283.16,253675.55000000022,24.923046239555983,A
641962,5.0,56.6,283.0,253958.55000000022,24.950850346360106,A
663793,4.0,70.73,282.92,254241.47000000023,24.978646593346053,A
622214,4.0,70.71,282.84,254524.31000000023,25.006434980513813,A
2471262,2.0,141.22,282.44,254806.75000000023,25.034184068590694,A
119138,2.0,141.13,282.26,255089.01000000024,25.061915472076674,A
538727,2.0,141.09,282.18,255371.19000000024,25.08963901574447,A
530795,6.0,47.0,282.0,255653.19000000024,25.117344874821367,A
540722,3.0,93.94,281.82,255935.01000000024,25.14503304930737,A
715686,1.0,281.59,281.59,256216.60000000024,25.172698626816103,A
52723,4.0,70.39,281.56,256498.16000000024,25.20036125689303,A
1830008,3.0,93.8,281.4,256779.56000000023,25.228008167333588,A
610153,4.0,70.32,281.28,257060.84000000023,25.255643288046887,A
1517695,2.0,140.32,280.64,257341.48000000024,25.283215530214765,A
870929,4.0,69.98,279.92,257621.40000000026,25.310717034019042,A
112321,10.0,27.98,279.8,257901.20000000024,25.33820674809605,A
249741,4.0,69.65,278.6,258179.80000000025,25.36557856490039,A
893686,3.0,92.85,278.54999999999995,258458.35000000024,25.392945469318366,A
110697,2.0,138.91,277.82,258736.17000000025,25.420240652895476,A
879900,1.0,277.05,277.05,259013.22000000023,25.447460185722615,A
141947,13.0,21.26,276.38,259289.60000000024,25.474613892572524,A
665884,2.0,138.1,276.2,259565.80000000025,25.501749914831528,A
177312,3.0,92.06,276.18,259841.98000000024,25.52888397213599,A
561555,4.0,68.99,275.96,260117.94000000024,25.555996414940456,A
297908,4.0,68.98,275.92,260393.86000000025,25.58310492783584,A
55065,12.0,22.99,275.88,260669.74000000025,25.610209510822134,A
53617,12.0,22.96,275.52,260945.26000000024,25.63727872462663,A
760983,2.0,137.63,275.26,261220.52000000025,25.664322394022047,A
656062,2.0,137.53,275.06,261495.58000000025,25.69134641387202,A
50774,2.0,137.51,275.02,261770.60000000024,25.718366503812902,A
899052,1.0,274.95,274.95,262045.55000000025,25.745379716412874,A
183155,5.0,54.96,274.8,262320.35000000027,25.772378191853768,A
879987,4.0,68.69,274.76,262595.1100000003,25.799372737385575,A
346150,2.0,137.17,274.34,262869.4500000003,25.82632601887195,A
170038,9.0,30.47,274.23,263143.6800000003,25.853268493108324,A
830740,4.0,68.47,273.88,263417.5600000003,25.880176580640168,A
516528,7.0,38.99,272.93,263690.4900000003,25.906991332831154,A
569880,2.0,136.35,272.7,263963.1900000003,25.93378348804488,A
625466,2.0,136.31,272.62,264235.8100000003,25.960567783440425,A
663677,2.0,136.29,272.58,264508.3900000003,25.987348148926888,A
212633,7.0,38.92,272.44,264780.8300000003,26.014114759731534,A
610365,4.0,68.0,272.0,265052.8300000003,26.0408381415362,A
610181,8.0,33.99,271.92,265324.7500000003,26.06755366352269,A
533458,8.0,33.99,271.92,265596.6700000003,26.094269185509177,A
60351,8.0,33.99,271.92,265868.59000000026,26.120984707495666,A
1516907,2.0,135.4,270.8,266139.39000000025,26.147590192027664,A
111000,7.0,38.67,270.69,266410.08000000025,26.174184869309673,A
111616,4.0,67.66,270.64,266680.72000000026,26.20077463420532,A
538452,3.0,90.0,270.0,266950.72000000026,26.22730152055554,A
616717,5.0,53.99,269.95,267220.6700000003,26.253823494519402,A
130410,5.0,53.99,269.95,267490.6200000003,26.28034546848327,A
551413,5.0,53.99,269.95,267760.5700000003,26.30686744244713,A
110343,5.0,53.98,269.9,268030.4700000003,26.333384504024632,A
528611,4.0,67.43,269.72,268300.1900000003,26.359883881011225,A
658042,7.0,38.47,269.28999999999996,268569.4800000003,26.386341011475118,A
742820,7.0,38.45,269.15000000000003,268838.6300000003,26.412784387257204,A
54046,15.0,17.94,269.1,269107.7300000003,26.43922285065292,A
54661,2.0,134.4,268.8,269376.53000000026,26.465631839730474,A
767312,5.0,53.69,268.45,269644.9800000003,26.492006442103506,A
621001,4.0,66.99,267.96,269912.9400000003,26.51833290309019,A
874157,4.0,66.96,267.84,270180.7800000003,26.544647574349618,A
609865,4.0,66.94,267.76,270448.5400000003,26.570954385790856,A
610088,4.0,66.82,267.28,270715.82000000036,26.597214038323035,A
868641,1.0,267.2,267.2,270983.02000000037,26.623465831037034,A
716428,2.0,133.52,267.04,271250.06000000035,26.649701904114675,A
120276,3.0,88.99,266.96999999999997,271517.0300000003,26.675931099851407,A
492178,5.0,53.37,266.84999999999997,271783.8800000003,26.70214850586088,A
619746,9.0,29.59,266.31,272050.1900000003,26.728312858097645,A
868300,3.0,88.41,265.23,272315.4200000003,26.754371102789015,A
50672,2.0,132.61,265.22,272580.64000000025,26.780428365003107,A
527851,8.0,33.12,264.96,272845.60000000027,26.806460082808126,A
764676,5.0,52.85,264.25,273109.85000000027,26.832422044726815,A
538485,3.0,87.99,263.96999999999997,273373.82000000024,26.858356497281882,A
133014,6.0,43.99,263.94,273637.76000000024,26.884288002405132,A
105469,11.0,23.99,263.89,273901.65000000026,26.910214595142023,A
2271238,3.0,87.9,263.70000000000005,274165.35000000027,26.93612252081074,A
248454,5.0,52.63,263.15000000000003,274428.5000000003,26.96197641022949,A
56421,11.0,23.92,263.12,274691.6200000003,26.987827352216414,A
239997,4.0,65.75,263.0,274954.6200000003,27.013666504476074,A
50063,6.0,43.75,262.5,275217.1200000003,27.039456532872126,A
53912,5.0,52.46,262.3,275479.4200000003,27.06522691172273,A
178865,5.0,52.46,262.3,275741.72000000026,27.09099729057333,A
543326,2.0,131.04,262.08,276003.8000000003,27.11674605492395,A
545086,4.0,65.49,261.96,276265.7600000003,27.1424830295473,A
587708,3.0,87.11,261.33,276527.0900000003,27.168158108102496,A
646459,3.0,87.1,261.29999999999995,276788.3900000003,27.193830239225882,A
637545,9.0,28.95,260.55,277048.9400000003,27.219428684553844,A
119292,2.0,130.09,260.18,277309.1200000003,27.244990778222732,A
890852,2.0,129.99,259.98,277569.10000000027,27.27053322234618,A
132666,2.0,129.94,259.88,277828.9800000003,27.296065841696905,A
322460,7.0,37.09,259.63,278088.6100000003,27.321573899115826,A
1946541,3.0,86.21,258.63,278347.2400000003,27.34698370880752,A
612191,2.0,129.0,258.0,278605.2400000003,27.37233162243107,A
1455205,2.0,128.99,257.98,278863.22000000026,27.397677571100065,A
538603,6.0,42.99,257.94,279121.16000000027,27.423019589859983,A
610454,6.0,42.99,257.94,279379.10000000027,27.44836160861989,A
612730,3.0,85.98,257.94,279637.04000000027,27.473703627379802,A
298892,1.0,257.52,257.52,279894.5600000003,27.499004382094284,A
877754,4.0,64.32,257.28,280151.8400000003,27.524281557354236,A
179172,2.0,128.34,256.68,280408.5200000003,27.549499783977843,A
2387355,3.0,85.41,256.23,280664.7500000003,27.5746737991242,A
2256518,3.0,85.33,255.99,280920.7400000003,27.59982423481603,A
543804,4.0,63.99,255.96,281176.7000000003,27.62497172307604,A
538782,4.0,63.98,255.92,281432.6200000003,27.650115281426963,A
870746,4.0,63.98,255.92,281688.54000000027,27.675258839777882,A
879179,4.0,63.98,255.92,281944.46000000025,27.700402398128805,A
2561738,1.0,255.11,255.11,282199.57000000024,27.725466375820673,A
705107,3.0,85.03,255.09,282454.66000000027,27.750528388558,A
2383503,3.0,85.01,255.03000000000003,282709.6900000003,27.775584506431695,A
537001,3.0,85.0,255.0,282964.6900000003,27.800637676873574,A
551161,1.0,254.99,254.99,283219.6800000003,27.825689864838175,A
132555,4.0,63.73,254.92,283474.60000000027,27.85073517546187,A
119072,2.0,127.27,254.54,283729.14000000025,27.87574315194923,A
622036,1.0,254.34,254.34,283983.4800000003,27.90073147889114,A
514761,2.0,127.05,254.1,284237.58000000025,27.92569622637851,A
656046,2.0,126.99,253.98,284491.56000000023,27.95064918413862,A
862404,3.0,84.65,253.95000000000002,284745.51000000024,27.97559919446691,A
162951,2.0,126.83,253.66,284999.1700000002,28.00052071295431,A
169851,5.0,50.69,253.45,285252.6200000002,28.025421599418987,A
3606577,4.0,63.27,253.08,285505.70000000024,28.0502861342246,A
120102,2.0,126.49,252.98,285758.6800000002,28.075140844257483,A
526072,4.0,63.23,252.92,286011.6000000002,28.099989659426733,A
864687,4.0,63.2,252.8,286264.4000000002,28.12482668486872,A
595071,3.0,83.99,251.96999999999997,286516.37000000017,28.149582164697108,A
50700,3.0,83.99,251.96999999999997,286768.34000000014,28.174337644525494,A
540617,4.0,62.99,251.96,287020.30000000016,28.199092141876612,A
615886,3.0,83.98,251.94,287272.24000000017,28.22384467427319,A
626658,3.0,83.98,251.94,287524.18000000017,28.24859720666976,A
114539,3.0,83.98,251.94,287776.12000000017,28.27334973906634,A
300445,4.0,62.95,251.8,288027.92000000016,28.2980885167811,A
539534,3.0,83.93,251.79000000000002,288279.71000000014,28.32282631201859,A
862136,6.0,41.69,250.14,288529.85000000015,28.34740199850616,A
528498,10.0,24.99,249.89999999999998,288779.7500000002,28.371954105539203,A
618374,3.0,83.15,249.45000000000002,289029.2000000002,28.396462001094992,A
540679,3.0,82.97,248.91,289278.11000000016,28.42091684287808,A
293218,4.0,62.13,248.52,289526.6300000002,28.44533336804755,A
165846,2.0,123.99,247.98,289774.61000000016,28.46969683944432,A
227531,6.0,41.33,247.98,290022.59000000014,28.49406031084109,A
164819,2.0,123.99,247.98,290270.5700000001,28.518423782237857,A
112054,2.0,123.99,247.98,290518.5500000001,28.54278725363463,A
2025434,2.0,123.98,247.96,290766.5100000001,28.567148760076854,A
540702,2.0,123.98,247.96,291014.47000000015,28.591510266519084,A
527099,2.0,123.93,247.86,291262.33000000013,28.615861948188588,A
527372,5.0,49.46,247.3,291509.6300000001,28.640158611130843,A
3129218,1.0,246.27,246.27,291755.90000000014,28.664354078914066,A
540691,3.0,81.99,245.96999999999997,292001.8700000001,28.688520072379113,A
366567,4.0,61.49,245.96,292247.83000000013,28.712685083366896,A
534353,6.0,40.95,245.70000000000002,292493.53000000014,28.7368245499456,A
296865,6.0,40.93,245.57999999999998,292739.11000000016,28.760952226797038,A
2265164,4.0,61.39,245.56,292984.67000000016,28.785077938693927,A
3303492,2.0,122.63,245.26,293229.93000000017,28.809174176272652,A
535321,2.0,122.59,245.18,293475.11000000016,28.8332625540332,A
663826,2.0,122.49,244.98,293720.09000000014,28.8573312822483,A
827217,3.0,81.63,244.89,293964.98000000016,28.88139116816795,A
203565,3.0,81.53,244.59,294209.5700000002,28.905421579769442,A
533660,3.0,81.49,244.46999999999997,294454.04000000015,28.92944020164365,A
534032,5.0,48.77,243.85000000000002,294697.89000000013,28.95339790992699,A
655062,2.0,121.8,243.6,294941.4900000001,28.977331056278523,A
2259028,2.0,121.71,243.42,295184.9100000001,29.001246518039153,A
552861,5.0,48.65,243.25,295428.1600000001,29.02514527768616,A
177004,4.0,60.81,243.24,295671.4000000001,29.049043054855893,A
110028,18.0,13.49,242.82,295914.2200000001,29.072899567980194,A
58288,3.0,80.81,242.43,296156.6500000001,29.096717764490876,A
617361,3.0,80.8,242.39999999999998,296399.0500000001,29.120533013569744,A
533491,3.0,80.74,242.21999999999997,296641.2700000001,29.14433057805771,A
169832,2.0,120.99,241.98,296883.25000000006,29.16810456309114,A
612626,2.0,120.94,241.88,297125.13000000006,29.19186872335185,A
869074,1.0,241.52,241.52,297366.6500000001,29.21559751443076,A
297700,4.0,60.33,241.32,297607.9700000001,29.239306655964224,A
618377,3.0,80.4,241.20000000000002,297849.1700000001,29.263004007770427,A
538516,5.0,48.11,240.55,298089.7200000001,29.28663749855393,A
380523,5.0,47.99,239.95000000000002,298329.6700000001,29.3102120407011,A
547140,2.0,119.97,239.94,298569.6100000001,29.333785600370998,A
144895,3.0,79.97,239.91,298809.5200000001,29.357356212609076,A
154033,8.0,29.98,239.84,299049.3600000001,29.38091994750625,A
538476,1.0,239.41,239.41,299288.7700000001,29.404441435880717,A
698694,4.0,59.81,239.24,299528.01000000007,29.42794622214156,A
110769,4.0,59.78,239.12,299767.13000000006,29.451439218675134,A
60735,5.0,47.81,239.05,300006.18000000005,29.474925337867802,A
905873,1.0,238.99,238.99,300245.17000000004,29.49840556219684,A
490113,2.0,119.49,238.98,300484.15,29.521884804048597,A
2277016,2.0,119.48,238.96,300723.11000000004,29.545362080945818,A
1455413,2.0,119.47,238.94,300962.05000000005,29.56883739288849,A
111007,4.0,59.58,238.32,301200.37000000005,29.592251791240294,A
169568,4.0,59.51,238.04,301438.41000000003,29.61563868022846,A
528107,1.0,238.03,238.03,301676.44000000006,29.639024586739364,A
560523,2.0,118.99,237.98,301914.42000000004,29.662405580863904,A
276638,7.0,33.99,237.93,302152.35000000003,29.685781662602086,A
118989,7.0,33.98,237.85999999999999,302390.21,29.709150866999355,A
244322,7.0,33.98,237.85999999999999,302628.07,29.73252007139663,A
265934,4.0,59.41,237.64,302865.71,29.755867661293912,A
58486,4.0,59.33,237.32,303103.03,29.779183811918486,A
538513,5.0,47.45,237.25,303340.28,29.80249308520215,A
111556,2.0,118.51,237.02,303577.30000000005,29.825779761508564,A
610076,3.0,78.99,236.96999999999997,303814.27,29.849061525428606,A
876845,3.0,78.99,236.96999999999997,304051.24,29.872343289348645,A
664111,3.0,78.99,236.96999999999997,304288.20999999996,29.895625053268688,A
